x_coordinate,y_coordinate,concentration_mg_L,time_final
60.0,6.5,1.1730182993359652,300.0
60.0,6.75,1.1985173059313454,300.0
60.0,7.0,1.1859258104907775,300.0
60.0,7.25,1.1378245260392892,300.0
60.0,7.5,1.0597197867208432,300.0
60.0,7.75,0.959098244191466,300.0
60.0,8.0,0.8443389697314091,300.0
60.0,8.25,0.723680345137701,300.0
60.0,8.5,0.6043918041652464,300.0
60.0,8.75,0.4922331953972104,300.0
60.0,9.0,0.3912167617707303,300.0
60.0,9.25,0.3036338754615269,300.0
60.0,9.5,0.23030875168133877,300.0
60.0,9.75,0.17215735142315636,300.0
60.0,10.0,0.17215735142315636,300.0
65.0,0.0,0.0,300.0
65.0,0.25,1.1734119702036761e-08,300.0
65.0,0.5,1.0268786238361602e-07,300.0
65.0,0.75,6.09920450441434e-07,300.0
65.0,1.0,2.922589369007169e-06,300.0
65.0,1.25,1.1959492992646464e-05,300.0
65.0,1.5,4.2972308412468254e-05,300.0
65.0,1.75,0.00013789933153180548,300.0
65.0,2.0,0.0003999442949180038,300.0
65.0,2.25,0.0010579475322545432,300.0
65.0,2.5,0.002571439343523312,300.0
65.0,2.75,0.005778978245582555,300.0
65.0,3.0,0.012073529892905081,300.0
65.0,3.25,0.023560628343159154,300.0
65.0,3.5,0.043126228535436094,300.0
65.0,3.75,0.07432627737256517,300.0
65.0,4.0,0.12102507529654678,300.0
65.0,4.25,0.18676294672997495,300.0
65.0,4.5,0.27391858414312437,300.0
65.0,4.75,0.38282319820972993,300.0
65.0,5.0,0.5110472963176786,300.0
65.0,5.25,0.653085100098956,300.0
65.0,5.5,0.800593366486584,300.0
65.0,5.75,0.9432143812303796,300.0
65.0,6.0,1.0698641871521168,300.0
65.0,6.25,1.1702434836492153,300.0
65.0,6.5,1.2362688583471422,300.0
65.0,6.75,1.2631428020500075,300.0
65.0,7.0,1.2498723579869897,300.0
65.0,7.25,1.1991773943392834,300.0
65.0,7.5,1.1168611534196091,300.0
65.0,7.75,1.0108139761564534,300.0
65.0,8.0,0.8898667434422144,300.0
65.0,8.25,0.7627020605389062,300.0
65.0,8.5,0.6369813378207516,300.0
65.0,8.75,0.5187750018398779,300.0
65.0,9.0,0.4123116405017459,300.0
65.0,9.25,0.32000617952714466,300.0
65.0,9.5,0.24272727680318693,300.0
65.0,9.75,0.18144028304123647,300.0
65.0,10.0,0.18144028304123647,300.0
70.0,0.0,0.0,300.0
70.0,0.25,1.2262121414722536e-08,300.0
70.0,0.5,1.0730852150289468e-07,300.0
70.0,0.75,6.373651203928901e-07,300.0
70.0,1.0,3.054097503500891e-06,300.0
70.0,1.25,1.2497635856441299e-05,300.0
70.0,1.5,4.490593897049625e-05,300.0
70.0,1.75,0.00014410440571052622,300.0
70.0,2.0,0.0004179406404348227,300.0
70.0,2.25,0.0011055521351116893,300.0
70.0,2.5,0.0026871467344434727,300.0
70.0,2.75,0.006039015681999409,300.0
70.0,3.0,0.012616804089048429,300.0
70.0,3.25,0.024620789003144468,300.0
70.0,3.5,0.04506678505308019,300.0
70.0,3.75,0.07767074654674368,300.0
70.0,4.0,0.12647085635523295,300.0
70.0,4.25,0.19516674333882364,300.0
70.0,4.5,0.28624413430110035,300.0
70.0,4.75,0.40004914344419124,300.0
70.0,5.0,0.5340429579595687,300.0
70.0,5.25,0.682472055252861,300.0
70.0,5.5,0.8366177702632834,300.0
70.0,5.75,0.98565632132593,300.0
70.0,6.0,1.1180050050013899,300.0
70.0,6.25,1.22290108172081,300.0
70.0,6.5,1.2918974087548023,300.0
70.0,6.75,1.3199806027654837,300.0
70.0,7.0,1.3061130267799963,300.0
70.0,7.25,1.253136935243979,300.0
70.0,7.5,1.1671166997203535,300.0
70.0,7.75,1.056297703834519,300.0
70.0,8.0,0.9299081927738221,300.0
70.0,8.25,0.7970214641166218,300.0
70.0,8.5,0.6656436697138641,300.0
70.0,8.75,0.5421183878883457,300.0
70.0,9.0,0.430864480863273,300.0
70.0,9.25,0.33440553908438553,300.0
70.0,9.5,0.25364930754942633,300.0
70.0,9.75,0.18960457497997385,300.0
70.0,10.0,0.18960457497997385,300.0
75.0,0.0,0.0,300.0
75.0,0.25,1.2714523071005464e-08,300.0
75.0,0.5,1.1126758790068107e-07,300.0
75.0,0.75,6.608802224156153e-07,300.0
75.0,1.0,3.166776111218381e-06,300.0
75.0,1.25,1.2958726638984204e-05,300.0
75.0,1.5,4.656270948092287e-05,300.0
75.0,1.75,0.0001494210283049461,300.0
75.0,2.0,0.0004333602429139176,300.0
75.0,2.25,0.001146340641396192,300.0
75.0,2.5,0.0027862869721159036,300.0
75.0,2.75,0.0062618205784212054,300.0
75.0,3.0,0.013082291492184539,300.0
75.0,3.25,0.025529154311136854,300.0
75.0,3.5,0.046729489853668434,300.0
75.0,3.75,0.0805363497386728,300.0
75.0,4.0,0.13113690252605056,300.0
75.0,4.25,0.2023672720715386,300.0
75.0,4.5,0.29680489417968803,300.0
75.0,4.75,0.41480865267190703,300.0
75.0,5.0,0.5537460671685521,300.0
75.0,5.25,0.7076513432290743,300.0
75.0,5.5,0.8674841472684136,300.0
75.0,5.75,1.0220213624203711,300.0
75.0,6.0,1.1592529502028694,300.0
75.0,6.25,1.2680190879493274,300.0
75.0,6.5,1.3395609820194532,300.0
75.0,6.75,1.368680284108759,300.0
75.0,7.0,1.3543010744192632,300.0
75.0,7.25,1.2993704702171232,300.0
75.0,7.5,1.2101765834480154,300.0
75.0,7.75,1.0952690049021734,300.0
75.0,8.0,0.9642164488614691,300.0
75.0,8.25,0.8264269653237423,300.0
75.0,8.5,0.690202087028105,300.0
75.0,8.75,0.5621194337981652,300.0
75.0,9.0,0.4467608984198333,300.0
75.0,9.25,0.346743177289531,300.0
75.0,9.5,0.26300750596588907,300.0
75.0,9.75,0.19659989166279804,300.0
75.0,10.0,0.19659989166279804,300.0
80.0,0.0,0.0,300.0
80.0,0.25,1.3088535463784598e-08,300.0
80.0,0.5,1.1454065261217215e-07,300.0
80.0,0.75,6.803207780627906e-07,300.0
80.0,1.0,3.259930490962732e-06,300.0
80.0,1.25,1.3339922561822298e-05,300.0
80.0,1.5,4.7932405401016394e-05,300.0
