x_coordinate,y_coordinate,concentration_mg_L,time_final
40.0,9.25,2.4089407296815864e-07,300.0
40.0,9.5,4.97520749039912e-07,300.0
40.0,9.75,9.798142820793478e-07,300.0
40.0,10.0,9.798142820793478e-07,300.0
45.0,0.0,0.0,300.0
45.0,0.25,1.1043125961276171e-29,300.0
45.0,0.5,1.790929201396685e-28,300.0
45.0,0.75,2.075368983935524e-27,300.0
45.0,1.0,2.0363358946356707e-26,300.0
45.0,1.25,1.7839464999281202e-25,300.0
45.0,1.5,1.4286569617793772e-24,300.0
45.0,1.75,1.0591442081115251e-23,300.0
45.0,2.0,7.324333957180449e-23,300.0
45.0,2.25,4.748639196958559e-22,300.0
45.0,2.5,2.8970358539939697e-21,300.0
45.0,2.75,1.6678871819557006e-20,300.0
45.0,3.0,9.083226029289136e-20,300.0
45.0,3.25,4.688931080551059e-19,300.0
45.0,3.5,2.298689421951001e-18,300.0
45.0,3.75,1.0720411752486972e-17,300.0
45.0,4.0,4.7640311639774856e-17,300.0
45.0,4.25,2.02041847779722e-16,300.0
45.0,4.5,8.189419416884075e-16,300.0
45.0,4.75,3.177051986798549e-15,300.0
45.0,5.0,1.1812564804643353e-14,300.0
45.0,5.25,4.214811223254699e-14,300.0
45.0,5.5,1.4450021030712818e-13,300.0
45.0,5.75,4.765795663444781e-13,300.0
45.0,6.0,1.5138316380921651e-12,300.0
45.0,6.25,4.63631321675914e-12,300.0
45.0,6.5,1.3704989223120334e-11,300.0
45.0,6.75,3.914116307528251e-11,300.0
45.0,7.0,1.0810795020977195e-10,300.0
45.0,7.25,2.8903631348167554e-10,300.0
45.0,7.5,7.486917627998069e-10,300.0
45.0,7.75,1.8805217956649666e-09,300.0
45.0,8.0,4.58386426356299e-09,300.0
45.0,8.25,1.085180393960172e-08,300.0
45.0,8.5,2.4969727494523732e-08,300.0
45.0,8.75,5.588290793552867e-08,300.0
45.0,9.0,1.217294697953252e-07,300.0
45.0,9.25,2.582438522025166e-07,300.0
45.0,9.5,5.33353317543041e-07,300.0
45.0,9.75,1.050382544309581e-06,300.0
45.0,10.0,1.050382544309581e-06,300.0
50.0,0.0,0.0,300.0
50.0,0.25,1.1665832541070173e-29,300.0
50.0,0.5,1.8919172173493765e-28,300.0
50.0,0.75,2.1923961620285084e-27,300.0
50.0,1.0,2.151162046599306e-26,300.0
50.0,1.25,1.8845407593629895e-25,300.0
50.0,1.5,1.5092169333394886e-24,300.0
50.0,1.75,1.1188678661707011e-23,300.0
50.0,2.0,7.73734284262631e-23,300.0
50.0,2.25,5.016408242861673e-22,300.0
50.0,2.5,3.060395579791653e-21,300.0
50.0,2.75,1.7619369456534494e-20,300.0
50.0,3.0,9.595415980076107e-20,300.0
50.0,3.25,4.953333031575841e-19,300.0
50.0,3.5,2.4283091050155548e-18,300.0
50.0,3.75,1.1324919611145421e-17,300.0
50.0,4.0,5.032667576122211e-17,300.0
50.0,4.25,2.1343467173360965e-16,300.0
50.0,4.5,8.651207697072622e-16,300.0
50.0,4.75,3.3562007513523895e-15,300.0
50.0,5.0,1.2478655499192187e-14,300.0
50.0,5.25,4.452477146545726e-14,300.0
50.0,5.5,1.5264831972426033e-13,300.0
50.0,5.75,5.0345301050602e-13,300.0
50.0,6.0,1.5991937166369844e-12,300.0
50.0,6.25,4.897745739225324e-12,300.0
50.0,6.5,1.4477785340544488e-11,300.0
50.0,6.75,4.134824925478054e-11,300.0
50.0,7.0,1.1420391528200994e-10,300.0
50.0,7.25,3.0533439389228745e-10,300.0
50.0,7.5,7.909086536549171e-10,300.0
50.0,7.75,1.9865595780664103e-09,300.0
50.0,8.0,4.8423359734210665e-09,300.0
50.0,8.25,1.1463706302819165e-08,300.0
50.0,8.5,2.6377695670333578e-08,300.0
50.0,8.75,5.903396880153265e-08,300.0
50.0,9.0,1.285933895138053e-07,300.0
50.0,9.25,2.728053159339315e-07,300.0
50.0,9.5,5.634271329462429e-07,300.0
50.0,9.75,1.1096095160519538e-06,300.0
50.0,10.0,1.1096095160519538e-06,300.0
55.0,0.0,0.0,300.0
55.0,0.25,1.2172037014575113e-29,300.0
55.0,0.5,1.974011395831119e-28,300.0
55.0,0.75,2.28752873636974e-27,300.0
55.0,1.0,2.2445053830143646e-26,300.0
55.0,1.25,1.9663148450084175e-25,300.0
55.0,1.5,1.574704942828822e-24,300.0
55.0,1.75,1.1674178254109905e-23,300.0
55.0,2.0,8.073081882017391e-23,300.0
55.0,2.25,5.234080356037255e-22,300.0
55.0,2.5,3.193192311326244e-21,300.0
55.0,2.75,1.8383909188838992e-20,300.0
55.0,3.0,1.001178015831651e-19,300.0
55.0,3.25,5.168267914256909e-19,300.0
55.0,3.5,2.5336781730833104e-18,300.0
55.0,3.75,1.1816329688666785e-17,300.0
55.0,4.0,5.2510445771051676e-17,300.0
55.0,4.25,2.226960005550075e-16,300.0
55.0,4.5,9.026599433717197e-16,300.0
55.0,4.75,3.501832306861377e-15,300.0
55.0,5.0,1.3020126110374556e-14,300.0
55.0,5.25,4.6456776595163656e-14,300.0
55.0,5.5,1.592719796575931e-13,300.0
55.0,5.75,5.252986268160506e-13,300.0
55.0,6.0,1.6685851292223173e-12,300.0
55.0,6.25,5.110265889055291e-12,300.0
55.0,6.5,1.5105995797671262e-11,300.0
55.0,6.75,4.314240122347405e-11,300.0
55.0,7.0,1.1915935369868055e-10,300.0
55.0,7.25,3.1858316876762595e-10,300.0
55.0,7.5,8.252269035291466e-10,300.0
55.0,7.75,2.072757960151136e-09,300.0
55.0,8.0,5.052448068208869e-09,300.0
55.0,8.25,1.1961122236115948e-08,300.0
55.0,8.5,2.7522232810884828e-08,300.0
55.0,8.75,6.159546252343675e-08,300.0
