x_coordinate,y_coordinate,concentration_mg_L,time_final
55.0,0.5,3.4461336785415964e-09,300.0
55.0,0.75,2.2308645270915647e-08,300.0
55.0,1.0,1.19564812894667e-07,300.0
55.0,1.25,5.580953404264732e-07,300.0
55.0,1.5,2.3190506483098418e-06,300.0
55.0,1.75,8.681634670521926e-06,300.0
55.0,2.0,2.951402452894975e-05,300.0
55.0,2.25,9.16775471369816e-05,300.0
55.0,2.5,0.00026157375335118474,300.0
55.0,2.75,0.0006887917384328037,300.0
55.0,3.0,0.0016813269679589265,300.0
55.0,3.25,0.0038200007939384276,300.0
55.0,3.5,0.008109220953491892,300.0
55.0,3.75,0.016141535590653164,300.0
55.0,4.0,0.030227397011458604,300.0
55.0,4.25,0.053418027418072625,300.0
55.0,4.5,0.0893417690962964,300.0
55.0,4.75,0.14179578076496943,300.0
55.0,5.0,0.21409038005902375,300.0
55.0,5.25,0.30822362070224063,300.0
55.0,5.5,0.4240451305093964,300.0
55.0,5.75,0.5586195337156613,300.0
55.0,6.0,0.7059945645080442,300.0
55.0,6.25,0.8575082786424397,300.0
55.0,6.5,1.0026482312649956,300.0
55.0,6.75,1.130337729131226,300.0
55.0,7.0,1.230412562899435,300.0
55.0,7.25,1.295000302009536,300.0
55.0,7.5,1.3195374948864051,300.0
55.0,7.75,1.3032481624997612,300.0
55.0,8.0,1.2490312164524011,300.0
55.0,8.25,1.1628287494737701,300.0
55.0,8.5,1.0526401278262996,300.0
55.0,8.75,0.9273904619535047,300.0
55.0,9.0,0.7958546116501584,300.0
55.0,9.25,0.6657932641042577,300.0
55.0,9.5,0.5434681380344426,300.0
55.0,9.75,0.4361147914679879,300.0
55.0,10.0,0.4361147914679879,300.0
60.0,0.0,0.0,300.0
60.0,0.25,3.9195144220625275e-10,300.0
60.0,0.5,3.621908936973099e-09,300.0
60.0,0.75,2.3446528800955873e-08,300.0
60.0,1.0,1.256633600888221e-07,300.0
60.0,1.25,5.865615122191162e-07,300.0
60.0,1.5,2.437335129992006e-06,300.0
60.0,1.75,9.124442268900203e-06,300.0
60.0,2.0,3.10193733576126e-05,300.0
60.0,2.25,9.635345555108374e-05,300.0
60.0,2.5,0.00027491482212296223,300.0
60.0,2.75,0.0007239216457305893,300.0
60.0,3.0,0.0017670767554994627,300.0
60.0,3.25,0.0040148215945590565,300.0
60.0,3.5,0.008522783508754303,300.0
60.0,3.75,0.01696471850400499,300.0
60.0,4.0,0.03176888767079885,300.0
60.0,4.25,0.05614208243048212,300.0
60.0,4.5,0.0938976220110082,300.0
60.0,4.75,0.14902622236922697,300.0
60.0,5.0,0.22500690211915242,300.0
60.0,5.25,0.3239394740443104,300.0
60.0,5.5,0.4456657599874369,300.0
60.0,5.75,0.5871005774744124,300.0
60.0,6.0,0.7419880602946034,300.0
60.0,6.25,0.9012245668351844,300.0
60.0,6.5,1.0537616919579869,300.0
60.0,6.75,1.1879581144111624,300.0
60.0,7.0,1.293131616716495,300.0
60.0,7.25,1.361008679353828,300.0
60.0,7.5,1.3867935026206923,300.0
60.0,7.75,1.3696708481341457,300.0
60.0,8.0,1.312687671490547,300.0
60.0,8.25,1.2220891715730369,300.0
60.0,8.5,1.106282600899867,300.0
60.0,8.75,0.9746480489917423,300.0
60.0,9.0,0.8364076080318009,300.0
60.0,9.25,0.6997174342325084,300.0
60.0,9.5,0.5711582655100398,300.0
60.0,9.75,0.4583342497106492,300.0
60.0,10.0,0.4583342497106492,300.0
65.0,0.0,0.0,300.0
65.0,0.25,4.0807214533831093e-10,300.0
65.0,0.5,3.770875412059581e-09,300.0
65.0,0.75,2.4410864523220493e-08,300.0
65.0,1.0,1.3083176189504703e-07,300.0
65.0,1.25,6.106860017924857e-07,300.0
65.0,1.5,2.5375785201412936e-06,300.0
65.0,1.75,9.49971037095117e-06,300.0
65.0,2.0,3.229511298354615e-05,300.0
65.0,2.25,0.0001003161346334018,300.0
65.0,2.5,0.000286220881005516,300.0
65.0,2.75,0.0007536927570889301,300.0
65.0,3.0,0.001839745596665693,300.0
65.0,3.25,0.004179921705147026,300.0
65.0,3.5,0.00887325268890559,300.0
65.0,3.75,0.0176623101626685,300.0
65.0,4.0,0.033075184484701266,300.0
65.0,4.25,0.05845049066209446,300.0
65.0,4.5,0.0977582854206416,300.0
65.0,4.75,0.15515328486571744,300.0
65.0,5.0,0.2342574353592042,300.0
65.0,5.25,0.3372567429797208,300.0
65.0,5.5,0.46398637392902825,300.0
65.0,5.75,0.6112341624833441,300.0
65.0,6.0,0.772486947533017,300.0
65.0,6.25,0.9382667915726773,300.0
65.0,6.5,1.0970711442504932,300.0
65.0,6.75,1.2367802770030327,300.0
65.0,7.0,1.3462730974113526,300.0
65.0,7.25,1.4169363049422472,300.0
65.0,7.5,1.4437773123758875,300.0
65.0,7.75,1.4259477045136928,300.0
65.0,8.0,1.3666199550687146,300.0
65.0,8.25,1.2722961462482245,300.0
65.0,8.5,1.1517291676026076,300.0
65.0,8.75,1.014684618729317,300.0
65.0,9.0,0.8707635121845008,300.0
65.0,9.25,0.7284570459626025,300.0
65.0,9.5,0.5946162120289695,300.0
65.0,9.75,0.4771573925002453,300.0
