x_coordinate,y_coordinate,concentration_mg_L,time_final
30.0,3.0,2.0090601967029605e-11,300.0
30.0,3.25,7.680594146491957e-11,300.0
30.0,3.5,2.770414203196279e-10,300.0
30.0,3.75,9.450031980374298e-10,300.0
30.0,4.0,3.0549152930345724e-09,300.0
30.0,4.25,9.378514732753603e-09,300.0
30.0,4.5,2.7395907058445402e-08,300.0
30.0,4.75,7.62886466107897e-08,300.0
30.0,5.0,2.0287219913441058e-07,300.0
30.0,5.25,5.160609055704108e-07,300.0
30.0,5.5,1.2577256068537772e-06,300.0
30.0,5.75,2.9412585290552095e-06,300.0
30.0,6.0,6.609454633258182e-06,300.0
30.0,6.25,1.4291399430660899e-05,300.0
30.0,6.5,2.977301529106495e-05,300.0
30.0,6.75,5.9833514994237774e-05,300.0
30.0,7.0,0.00011613116965479935,300.0
30.0,7.25,0.00021793179202372938,300.0
30.0,7.5,0.00039584249076250825,300.0
30.0,7.75,0.0006966200201078854,300.0
30.0,8.0,0.0011889498639067516,300.0
30.0,8.25,0.001969833588521476,300.0
30.0,8.5,0.003170893315082571,300.0
30.0,8.75,0.0049635459405539106,300.0
30.0,9.0,0.007561684413919049,300.0
30.0,9.25,0.011220222346247309,300.0
30.0,9.5,0.016223556487054175,300.0
30.0,9.75,0.02267833871031995,300.0
30.0,10.0,0.02267833871031995,300.0
35.0,0.0,0.0,300.0
35.0,0.25,4.366515340004827e-20,300.0
35.0,0.5,5.739142115944458e-19,300.0
35.0,0.75,5.3498354784094165e-18,300.0
35.0,1.0,4.1892981060370726e-17,300.0
35.0,1.25,2.904717006616088e-16,300.0
35.0,1.5,1.8252028299087067e-15,300.0
35.0,1.75,1.0523031302375546e-14,300.0
35.0,2.0,5.608983884404169e-14,300.0
35.0,2.25,2.7784635264200123e-13,300.0
35.0,2.5,1.284176458617967e-12,300.0
35.0,2.75,5.556043262877253e-12,300.0
35.0,3.0,2.2566875775130943e-11,300.0
35.0,3.25,8.627267294611728e-11,300.0
35.0,3.5,3.111881742394732e-10,300.0
35.0,3.75,1.0614794602011521e-09,300.0
35.0,4.0,3.4314479897255718e-09,300.0
35.0,4.25,1.0534459033807203e-08,300.0
35.0,4.5,3.0772570630690326e-08,300.0
35.0,4.75,8.569153380958329e-08,300.0
35.0,5.0,2.2787697693600615e-07,300.0
35.0,5.25,5.796672602901905e-07,300.0
35.0,5.5,1.412744441661622e-06,300.0
35.0,5.75,3.3037774798400743e-06,300.0
35.0,6.0,7.424087670027575e-06,300.0
35.0,6.25,1.6052847940195243e-05,300.0
35.0,6.5,3.344259848957172e-05,300.0
35.0,6.75,6.720809132511023e-05,300.0
35.0,7.0,0.0001304444741903486,300.0
35.0,7.25,0.0002447920489683071,300.0
35.0,7.5,0.0004446301912167484,300.0
35.0,7.75,0.0007824782941224157,300.0
35.0,8.0,0.001335487068378575,300.0
35.0,8.25,0.0022126130515345826,300.0
35.0,8.5,0.0035616999870463043,300.0
35.0,8.75,0.005575290611259785,300.0
35.0,9.0,0.008493638205935185,300.0
35.0,9.25,0.012603071619962216,300.0
35.0,9.5,0.018223035584618654,300.0
35.0,9.75,0.025473323491497182,300.0
35.0,10.0,0.025473323491497182,300.0
40.0,0.0,0.0,300.0
40.0,0.25,4.794173938447816e-20,300.0
40.0,0.5,6.301236365836843e-19,300.0
40.0,0.75,5.8738007419774975e-18,300.0
40.0,1.0,4.5995996951136135e-17,300.0
40.0,1.25,3.1892060719798697e-16,300.0
40.0,1.5,2.0039637789520094e-15,300.0
40.0,1.75,1.155365967403652e-14,300.0
40.0,2.0,6.158328762937665e-14,300.0
40.0,2.25,3.050586485338632e-13,300.0
40.0,2.5,1.4099486777613075e-12,300.0
40.0,2.75,6.100201377239077e-12,300.0
40.0,3.0,2.477706946722428e-11,300.0
40.0,3.25,9.472218227014119e-11,300.0
40.0,3.5,3.416657619862746e-10,300.0
40.0,3.75,1.1654399458735634e-09,300.0
40.0,4.0,3.767520702472664e-09,300.0
40.0,4.25,1.1566191554949076e-08,300.0
40.0,4.5,3.378639285566343e-08,300.0
40.0,4.75,9.408402051318612e-08,300.0
40.0,5.0,2.501948088236029e-07,300.0
40.0,5.25,6.364385870135511e-07,300.0
40.0,5.5,1.551105063797961e-06,300.0
40.0,5.75,3.627340006847146e-06,300.0
40.0,6.0,8.151178977304648e-06,300.0
40.0,6.25,1.7625006257998044e-05,300.0
40.0,6.5,3.671783310376862e-05,300.0
40.0,6.75,7.379015471646899e-05,300.0
40.0,7.0,0.0001432195698769709,300.0
40.0,7.25,0.00026876566973467654,300.0
40.0,7.5,0.0004881746589324482,300.0
40.0,7.75,0.0008591091911038946,300.0
40.0,8.0,0.0014662753162143537,300.0
40.0,8.25,0.0024292995110578998,300.0
40.0,8.5,0.003910503415656538,300.0
40.0,8.75,0.006121284594904713,300.0
40.0,9.0,0.009325422785547625,300.0
40.0,9.25,0.013837284534214154,300.0
40.0,9.5,0.020007594120101127,300.0
40.0,9.75,0.027967872606127438,300.0
40.0,10.0,0.027967872606127438,300.0
45.0,0.0,0.0,300.0
45.0,0.25,5.169985011908774e-20,300.0
45.0,0.5,6.795184650925787e-19,300.0
45.0,0.75,6.3342425948282775e-18,300.0
45.0,1.0,4.96015794201165e-17,300.0
45.0,1.25,3.439204760073833e-16,300.0
45.0,1.5,2.1610523888458013e-15,300.0
45.0,1.75,1.2459338069141297e-14,300.0
45.0,2.0,6.641072710143238e-14,300.0
45.0,2.25,3.289717968624668e-13,300.0
45.0,2.5,1.5204725480780759e-12,300.0
45.0,2.75,6.5783866860418384e-12,300.0
45.0,3.0,2.671930181748341e-11,300.0
45.0,3.25,1.0214727764034596e-10,300.0
45.0,3.5,3.6844824288202316e-10,300.0
45.0,3.75,1.2567961713386418e-09,300.0
45.0,4.0,4.062847394345962e-09,300.0
45.0,4.25,1.2472834185529453e-08,300.0
45.0,4.5,3.643480870324531e-08,300.0
45.0,4.75,1.0145896410007284e-07,300.0
45.0,5.0,2.698067010559089e-07,300.0
45.0,5.25,6.863265711307117e-07,300.0
45.0,5.5,1.6726897256249576e-06,300.0
45.0,5.75,3.9116707585432685e-06,300.0
45.0,6.0,8.79010981664333e-06,300.0
45.0,6.25,1.900653654908457e-05,300.0
45.0,6.5,3.959593213973056e-05,300.0
45.0,6.75,7.95741044700057e-05,300.0
45.0,7.0,0.00015444558670509712,300.0
45.0,7.25,0.0002898322564851049,300.0
45.0,7.5,0.0005264388456961894,300.0
45.0,7.75,0.0009264475150491159,300.0
45.0,8.0,0.0015812033401234713,300.0
45.0,8.25,0.0026197086306536236,300.0
45.0,8.5,0.004217006885823231,300.0
45.0,8.75,0.006601063456414404,300.0
45.0,9.0,0.010056330655071588,300.0
45.0,9.25,0.014921811353367212,300.0
45.0,9.5,0.021575714361645838,300.0
45.0,9.75,0.03015986461509362,300.0
45.0,10.0,0.03015986461509362,300.0
50.0,0.0,0.0,300.0
50.0,0.25,5.493940039040214e-20,300.0
50.0,0.5,7.220975772374639e-19,300.0
50.0,0.75,6.731150599734114e-18,300.0
50.0,1.0,5.2709646758672617e-17,300.0
50.0,1.25,3.6547074075625883e-16,300.0
50.0,1.5,2.2964651026410784e-15,300.0
50.0,1.75,1.3240045992188338e-14,300.0
50.0,2.0,7.057204809017962e-14,300.0
50.0,2.25,3.495852572798816e-13,300.0
50.0,2.5,1.6157455744619904e-12,300.0
50.0,2.75,6.9905884055379406e-12,300.0
50.0,3.0,2.8393529077950897e-11,300.0
50.0,3.25,1.0854779203129025e-10,300.0
50.0,3.5,3.915350153452327e-10,300.0
50.0,3.75,1.335546087879416e-09,300.0
50.0,4.0,4.3174214541260665e-09,300.0
50.0,4.25,1.3254366668204934e-08,300.0
50.0,4.5,3.871775912210291e-08,300.0
50.0,4.75,1.0781620050142985e-07,300.0
50.0,5.0,2.867122183878246e-07,300.0
50.0,5.25,7.293301083674696e-07,300.0
50.0,5.5,1.7774957433943477e-06,300.0
50.0,5.75,4.156763477731793e-06,300.0
50.0,6.0,9.340866172533047e-06,300.0
50.0,6.25,2.019740861286395e-05,300.0
50.0,6.5,4.207683291357531e-05,300.0
50.0,6.75,8.455981511025136e-05,300.0
50.0,7.0,0.0001641222821664161,300.0
50.0,7.25,0.0003079913561789755,300.0
50.0,7.5,0.0005594219325806884,300.0
50.0,7.75,0.0009844918321703015,300.0
50.0,8.0,0.001680268706392029,300.0
50.0,8.25,0.002783836401704498,300.0
50.0,8.5,0.004481203984886297,300.0
50.0,8.75,0.007014617224240483,300.0
50.0,9.0,0.010686346730559432,300.0
50.0,9.25,0.015856629863498922,300.0
50.0,9.5,0.02292736444559015,300.0
50.0,9.75,0.032049255336910644,300.0
50.0,10.0,0.032049255336910644,300.0
55.0,0.0,0.0,300.0
55.0,0.25,5.766369266525943e-20,300.0
55.0,0.5,7.57904379276135e-19,300.0
55.0,0.75,7.064929378269057e-18,300.0
55.0,1.0,5.532336747318113e-17,300.0
55.0,1.25,3.8359337111105854e-16,300.0
55.0,1.5,2.4103399711052514e-15,300.0
55.0,1.75,1.3896579379775067e-14,300.0
55.0,2.0,7.407149321132474e-14,300.0
55.0,2.25,3.669200466617803e-13,300.0
55.0,2.5,1.695864898288096e-12,300.0
55.0,2.75,7.337226839655865e-12,300.0
55.0,3.0,2.9801458469915204e-11,300.0
55.0,3.25,1.1393025245634305e-10,300.0
55.0,3.5,4.1094962388199116e-10,300.0
55.0,3.75,1.4017700121846517e-09,300.0
55.0,4.0,4.5315025398955875e-09,300.0
55.0,4.25,1.3911586207022976e-08,300.0
55.0,4.5,4.063757304292415e-08,300.0
55.0,4.75,1.1316221559911383e-07,300.0
55.0,5.0,3.009286101723649e-07,300.0
55.0,5.25,7.654930816331734e-07,300.0
55.0,5.5,1.8656300786585059e-06,300.0
55.0,5.75,4.362868328890755e-06,300.0
55.0,6.0,9.804010272596778e-06,300.0
55.0,6.25,2.1198838296677818e-05,300.0
55.0,6.5,4.416306873716589e-05,300.0
55.0,6.75,8.875237849060193e-05,300.0
55.0,7.0,0.00017225954065165405,300.0
55.0,7.25,0.000323261521033723,300.0
55.0,7.5,0.000587157623194133,300.0
55.0,7.75,0.0010333014668923257,300.0
55.0,8.0,0.0017635726871182427,300.0
55.0,8.25,0.0029218506465657104,300.0
55.0,8.5,0.0047033649228861284,300.0
55.0,8.75,0.007362368973320686,300.0
55.0,9.0,0.01121611570845577,300.0
55.0,9.25,0.016642696941288657,300.0
55.0,9.5,0.02406392833532247,300.0
55.0,9.75,0.033637979920602655,300.0
55.0,10.0,0.033637979920602655,300.0
60.0,0.0,0.0,300.0
60.0,0.25,5.987923621279298e-20,300.0
60.0,0.5,7.870244262243563e-19,300.0
60.0,0.75,7.33637644951052e-18,300.0
60.0,1.0,5.744898674499719e-17,300.0
60.0,1.25,3.9833166945699203e-16,300.0
60.0,1.5,2.502949091697025e-15,300.0
60.0,1.75,1.4430507007464096e-14,300.0
60.0,2.0,7.691742450135607e-14,300.0
60.0,2.25,3.810175880369067e-13,300.0
60.0,2.5,1.7610219771339142e-12,300.0
60.0,2.75,7.619130360840314e-12,300.0
60.0,3.0,3.094645468399951e-11,300.0
60.0,3.25,1.1830752250499323e-10,300.0
60.0,3.5,4.267384696490389e-10,300.0
60.0,3.75,1.455626227793521e-09,300.0
60.0,4.0,4.705602359049253e-09,300.0
60.0,4.25,1.444606380985518e-08,300.0
60.0,4.5,4.219883984071942e-08,300.0
60.0,4.75,1.1750979005064686e-07,300.0
60.0,5.0,3.1248986578475136e-07,300.0
60.0,5.25,7.949019580444926e-07,300.0
60.0,5.5,1.9373034813266916e-06,300.0
60.0,5.75,4.530478200160766e-06,300.0
60.0,6.0,1.0180649803109232e-05,300.0
60.0,6.25,2.2013220924710892e-05,300.0
60.0,6.5,4.5859630216546256e-05,300.0
60.0,6.75,9.216182501834727e-05,300.0
60.0,7.0,0.00017887683230758897,300.0
60.0,7.25,0.0003356792928815453,300.0
60.0,7.5,0.0006097122986478507,300.0
60.0,7.75,0.001072993254404501,300.0
60.0,8.0,0.0018313147167836317,300.0
60.0,8.25,0.003034081832759344,300.0
60.0,8.5,0.004884021743303957,300.0
60.0,8.75,0.007645151670416407,300.0
60.0,9.0,0.011646906783753975,300.0
60.0,9.25,0.01728189619091343,300.0
60.0,9.5,0.024988130091617846,300.0
60.0,9.75,0.034929846962339146,300.0
60.0,10.0,0.034929846962339146,300.0
65.0,0.0,0.0,300.0
65.0,0.25,6.1595554447204e-20,300.0
65.0,0.5,8.09582889650746e-19,300.0
65.0,0.75,7.546658625526013e-18,300.0
65.0,1.0,5.909564158880258e-17,300.0
65.0,1.25,4.097489892531694e-16,300.0
65.0,1.5,2.5746905551201162e-15,300.0
65.0,1.75,1.4844124057523783e-14,300.0
65.0,2.0,7.912207591872885e-14,300.0
65.0,2.25,3.919384845451067e-13,300.0
65.0,2.5,1.8114969179670133e-12,300.0
65.0,2.75,7.837510891484537e-12,300.0
65.0,3.0,3.1833440289606114e-11,300.0
65.0,3.25,1.216984215935107e-10,300.0
65.0,3.5,4.389694370122419e-10,300.0
65.0,3.75,1.4973462999625805e-09,300.0
65.0,4.0,4.840469521765262e-09,300.0
65.0,4.25,1.4860097785985815e-08,300.0
65.0,4.5,4.340827348570319e-08,300.0
65.0,4.75,1.208776209658854e-07,300.0
65.0,5.0,3.2144570847812903e-07,300.0
65.0,5.25,8.1768322930397e-07,300.0
65.0,5.5,1.9928242508747236e-06,300.0
65.0,5.75,4.660314112173351e-06,300.0
65.0,6.0,1.0472405116991281e-05,300.0
65.0,6.25,2.264406038504297e-05,300.0
65.0,6.5,4.7173817502711485e-05,300.0
65.0,6.75,9.480282669197619e-05,300.0
65.0,7.0,0.00018400263658303206,300.0
65.0,7.25,0.0003452981212406922,300.0
65.0,7.5,0.0006271830520858125,300.0
65.0,7.75,0.001103738081185545,300.0
65.0,8.0,0.0018837864868140165,300.0
65.0,8.25,0.003121013287158221,300.0
65.0,8.5,0.0050239525675437255,300.0
65.0,8.75,0.007864183506249041,300.0
65.0,9.0,0.011980576061792305,300.0
65.0,9.25,0.017776982157008136,300.0
65.0,9.5,0.025703953189645988,300.0
65.0,9.75,0.035930425694353535,300.0
65.0,10.0,0.035930425694353535,300.0
70.0,0.0,0.0,300.0
70.0,0.25,6.28249822132461e-20,300.0
70.0,0.5,8.25741893282467e-19,300.0
70.0,0.75,7.697287174621623e-18,300.0
70.0,1.0,6.027516636148936e-17,300.0
70.0,1.25,4.179273864800393e-16,300.0
70.0,1.5,2.6260799714442263e-15,300.0
70.0,1.75,1.514040326261384e-14,300.0
70.0,2.0,8.07012929237809e-14,300.0
70.0,2.25,3.9976122938526657e-13,300.0
70.0,2.5,1.8476525144668177e-12,300.0
70.0,2.75,7.993938105199143e-12,300.0
70.0,3.0,3.246879094434335e-11,300.0
70.0,3.25,1.2412732433434658e-10,300.0
70.0,3.5,4.4773044838594517e-10,300.0
70.0,3.75,1.5272301458695575e-09,300.0
70.0,4.0,4.937073603463359e-09,300.0
70.0,4.25,1.515666481501003e-08,300.0
70.0,4.5,4.427456959869811e-08,300.0
70.0,4.75,1.232899238222632e-07,300.0
70.0,5.0,3.278605366801649e-07,300.0
70.0,5.25,8.340007183578852e-07,300.0
70.0,5.5,2.032591671597278e-06,300.0
70.0,5.75,4.753309864465441e-06,300.0
70.0,6.0,1.068137472819638e-05,300.0
70.0,6.25,2.3095894510620626e-05,300.0
70.0,6.5,4.811508481978211e-05,300.0
70.0,6.75,9.669438461490024e-05,300.0
70.0,7.0,0.00018767383563712012,300.0
70.0,7.25,0.00035218722481460775,300.0
70.0,7.5,0.0006396956204283865,300.0
70.0,7.75,0.001125757244585136,300.0
70.0,8.0,0.0019213657312141638,300.0
70.0,8.25,0.0031832708981647416,300.0
70.0,8.5,0.0051241650149178326,300.0
70.0,8.75,0.008021041936503848,300.0
70.0,9.0,0.012219527002259057,300.0
70.0,9.25,0.01813152161647639,300.0
70.0,9.5,0.02621655561026219,300.0
70.0,9.75,0.03664692726411895,300.0
70.0,10.0,0.03664692726411895,300.0
75.0,0.0,0.0,300.0
75.0,0.25,6.358245470983355e-20,300.0
75.0,0.5,8.356977387057202e-19,300.0
75.0,0.75,7.790091960081038e-18,300.0
75.0,1.0,6.100189024829746e-17,300.0
75.0,1.25,4.2296621545876244e-16,300.0
75.0,1.5,2.6577416466739157e-15,300.0
75.0,1.75,1.532294403410117e-14,300.0
75.0,2.0,8.167426131593914e-14,300.0
75.0,2.25,4.045808625459605e-13,300.0
